framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,4,128,1,bfloat16,bfloat16,0,12.484255981445312
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,96,128,1,bfloat16,fp8,0,4.132932662963867
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,8,128,1,bfloat16,fp8,0,7.838222503662109
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,96,128,1,bfloat16,bfloat16,0,6.500606536865234
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,96,128,1,fp8,fp8,0,4.272564697265625
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,8,128,1,fp8,fp8,0,7.81175537109375
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,1,128,1,bfloat16,fp8,0,4.364195251464844
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,1,128,1,bfloat16,bfloat16,0,5.886679840087891
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,12288,96,8,128,1,bfloat16,bfloat16,0,12.366753387451173
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,1,128,1,fp8,fp8,0,3.842683029174805
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,2,128,1,fp8,fp8,0,3.7895584106445312
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,2,128,1,bfloat16,fp8,0,3.9075038909912108
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,4,128,1,bfloat16,fp8,0,3.886003112792969
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,2,128,1,bfloat16,bfloat16,0,5.876595306396484
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,4,128,1,fp8,fp8,0,3.988249588012695
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,4,128,1,bfloat16,bfloat16,0,5.855363082885742
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,96,128,1,bfloat16,bfloat16,0,2.8488767623901365
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,8,128,1,bfloat16,fp8,0,3.912963104248047
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,96,128,1,bfloat16,fp8,0,2.1151071548461915
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,8,128,1,bfloat16,bfloat16,0,6.114756774902344
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,96,128,1,fp8,fp8,0,2.3419872283935548
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,12288,96,8,128,1,fp8,fp8,0,3.8215057373046877
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,1,128,1,bfloat16,bfloat16,0,2.7651872634887695
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,1,128,1,bfloat16,fp8,0,2.2906448364257814
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,1,128,1,fp8,fp8,0,2.2935792922973635
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,2,128,1,bfloat16,fp8,0,1.9321760177612304
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,2,128,1,fp8,fp8,0,1.9862895965576173
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,2,128,1,bfloat16,bfloat16,0,2.7012607574462892
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,4,128,1,bfloat16,fp8,0,2.404732894897461
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,4,128,1,bfloat16,bfloat16,0,2.6075199127197264
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,4,128,1,fp8,fp8,0,1.9693679809570312
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,8,128,1,fp8,fp8,0,1.9475648880004883
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,8,128,1,bfloat16,bfloat16,0,2.700836753845215
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,12288,96,8,128,1,bfloat16,fp8,0,1.8567455291748047
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,1,128,1,bfloat16,fp8,0,10.926265716552734
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,1,128,1,fp8,fp8,0,11.047140502929688
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,2,128,1,bfloat16,fp8,0,11.127569580078125
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,2,128,1,fp8,fp8,0,11.224908447265625
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,1,128,1,bfloat16,bfloat16,0,17.13240966796875
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,2,128,1,bfloat16,bfloat16,0,17.581210327148437
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,4,128,1,bfloat16,bfloat16,0,17.81248321533203
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,4,128,1,bfloat16,fp8,0,11.072248077392578
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,4,128,1,fp8,fp8,0,11.058684539794921
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,8,128,1,bfloat16,fp8,0,11.274972534179687
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,96,128,1,bfloat16,fp8,0,6.026422500610352
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,8,128,1,fp8,fp8,0,11.332733154296875
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,96,128,1,fp8,fp8,0,6.0734718322753904
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,96,128,1,bfloat16,bfloat16,0,9.137222290039062
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,10240,96,8,128,1,bfloat16,bfloat16,0,17.333729553222657
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,1,128,1,bfloat16,bfloat16,0,8.839739227294922
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,1,128,1,bfloat16,fp8,0,5.495369720458984
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,1,128,1,fp8,fp8,0,5.6131233215332035
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,2,128,1,fp8,fp8,0,5.551067352294922
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,2,128,1,bfloat16,fp8,0,5.6304576873779295
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,2,128,1,bfloat16,bfloat16,0,8.703350067138672
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,4,128,1,bfloat16,fp8,0,5.5069328308105465
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,4,128,1,fp8,fp8,0,5.4774528503417965
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,4,128,1,bfloat16,bfloat16,0,8.541944122314453
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,8,128,1,bfloat16,fp8,0,5.5442241668701175
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,96,128,1,bfloat16,fp8,0,3.3675872802734377
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,8,128,1,fp8,fp8,0,5.5712432861328125
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,4,10240,96,8,128,1,bfloat16,bfloat16,0,8.823318481445312
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,96,128,1,fp8,fp8,0,3.0076351165771484
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,1,128,1,bfloat16,fp8,0,3.0602224349975584
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,1,128,1,fp8,fp8,0,2.776772880554199
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,1,128,1,bfloat16,bfloat16,0,3.9682079315185548
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,96,128,1,bfloat16,bfloat16,0,4.395375823974609
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,2,128,1,bfloat16,fp8,0,2.860699272155762
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,2,128,1,bfloat16,bfloat16,0,3.892335891723633
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,2,128,1,fp8,fp8,0,3.141312026977539
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,4,128,1,bfloat16,fp8,0,2.7476383209228517
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,4,128,1,bfloat16,bfloat16,0,3.640135955810547
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,4,128,1,fp8,fp8,0,2.8031408309936525
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,96,128,1,bfloat16,bfloat16,0,2.392425537109375
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,8,128,1,bfloat16,fp8,0,2.6492431640625
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,8,128,1,fp8,fp8,0,2.7948400497436525
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,96,128,1,bfloat16,fp8,0,1.573747158050537
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,1,128,1,bfloat16,fp8,0,1.4381296157836914
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,2,10240,96,8,128,1,bfloat16,bfloat16,0,3.8515777587890625
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,1,128,1,bfloat16,bfloat16,0,1.9777952194213868
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,1,128,1,fp8,fp8,0,1.6715967178344726
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,2,128,1,fp8,fp8,0,1.4011263847351074
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,2,128,1,bfloat16,fp8,0,1.432919979095459
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,4,128,1,bfloat16,bfloat16,0,1.7943695068359375
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,2,128,1,bfloat16,bfloat16,0,1.7875455856323241
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,4,128,1,bfloat16,fp8,0,1.5227775573730469
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,8,128,1,bfloat16,fp8,0,1.3619824409484864
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,8,128,1,bfloat16,bfloat16,0,1.887598419189453
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,8,128,1,fp8,fp8,0,1.3410688400268556
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,96,128,1,fp8,fp8,0,1.5477375984191895
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,1,10240,96,4,128,1,fp8,fp8,0,1.6964351654052734
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,1,128,1,fp8,fp8,0,14.386500549316406
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,1,128,1,bfloat16,fp8,0,14.788192749023438
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,2,128,1,bfloat16,fp8,0,14.70458526611328
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,2,128,1,fp8,fp8,0,14.797023010253906
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,4,128,1,bfloat16,fp8,0,14.443412780761719
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,1,128,1,bfloat16,bfloat16,0,22.510813903808593
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,4,128,1,bfloat16,bfloat16,0,22.339923095703124
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,2,128,1,bfloat16,bfloat16,0,22.886790466308593
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,4,128,1,fp8,fp8,0,14.614627075195312
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,8192,96,96,128,1,bfloat16,bfloat16,0,12.385530853271485
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,8,8192,96,96,128,1,bfloat16,fp8,0,8.157051086425781
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,8,128,1,bfloat16,fp8,0,14.840357971191406
SGLang,0.5.10,NVIDIA B300 SXM6 AC,context_attention,trtllm_mha,16,8192,96,8,128,1,fp8,fp8,0,14.742280578613281
