framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,96,1,0.007360000163316727
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,128,128,0.00859839990735054
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,48,1,0.006499200314283371
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,128,128,0.030028799176216127
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,128,64,0.006307200342416763
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,128,64,0.018966400623321535
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,128,32,0.004588799923658371
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,128,32,0.012800000607967377
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,128,16,0.004892800003290176
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,128,16,0.010543999820947647
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,128,8,0.0044511999934911724
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,128,8,0.00875839963555336
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,16,64,0.004595199972391129
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,128,4,0.004204799979925155
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,128,4,0.008457600325345992
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,128,2,0.004892800003290176
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,128,1,0.00414079986512661
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,128,1,0.007081600278615952
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,128,2,0.006758400052785873
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,64,1,0.0042559999972581865
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,160,128,0.008844800293445587
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,160,128,0.035235199332237246
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,160,32,0.006540799885988236
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,160,64,0.021081599593162536
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,160,16,0.004412800073623657
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,160,8,0.0043680001050233844
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,160,8,0.008566399663686752
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,160,4,0.004137599840760231
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,160,4,0.008537600189447403
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,160,2,0.0041184000670909885
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,80,8,0.008515200018882752
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,160,1,0.00411520004272461
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,160,1,0.006691200286149978
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,192,128,0.008691199868917466
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,192,64,0.006630399823188781
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,192,128,0.0412992000579834
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,192,32,0.005801599845290184
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,192,64,0.02326720058917999
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,192,32,0.016771200299263
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,192,16,0.004569600149989128
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,bfloat16,192,8,0.004185599833726883
SGLang,0.5.10,NVIDIA B300 SXM6 AC,mla_gen_pre,default,fp8,96,16,0.009542399644851684
