framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,16,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.011187200248241425
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,4096,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.021014399826526642
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,32,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.011964800208806992
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,8192,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03677760064601898
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,64,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.012492799758911132
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.012399999797344208
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,16384,16384,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.06676160097122193
SGLang,0.5.10,NVIDIA GB300,gdn,fused_recurrent_gated_delta_rule,generation,1,1,1,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.006639999896287918
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.012476799637079239
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.012700800597667695
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,1,32768,32768,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.13565440177917482
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.012748800218105316
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,1,2,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.013104000687599182
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,2,4,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.013011200726032257
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.01902720034122467
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,4,8,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.012748800218105316
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,8,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.010864000022411346
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,4096,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.0305184006690979
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,16,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.010867200046777725
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,8192,16384,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.05497599840164184
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,16384,32768,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.1077888011932373
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_update,generation,2,1,2,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.007782399654388428
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,32768,65536,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.20793919563293456
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,1,4,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02111999988555908
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,32,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.012569600343704223
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.012451200187206269
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.012796799838542938
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,2,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.021331200003623964
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.012582400441169738
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,4,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.021084800362586975
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.01273919939994812
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,8,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.017088000476360322
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.013126400113105775
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,16,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.017001600563526155
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.01884160041809082
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,32,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.017161600291728973
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,64,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.017862400412559508
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03107840120792389
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,128,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.018611200153827667
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,8192,16384,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.05470399856567383
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,256,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.01807039976119995
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,512,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.018742400407791137
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,16384,32768,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.10654720067977905
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,1024,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.01942719966173172
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,2,32768,65536,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2065887928009033
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,2048,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.02996479868888855
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,1,4,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.02120320051908493
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,4096,16384,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.05125759840011597
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,2,8,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.021078400313854218
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,4,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.02115200012922287
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,8192,32768,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.0971231997013092
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,8,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.017100800573825837
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,16,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.017004799842834473
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,16384,65536,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.18597760200500488
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,32,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.01823360025882721
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,64,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.018611200153827667
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,128,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.018796800076961516
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,256,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.01863359957933426
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,32768,131072,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.3613759994506836
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,512,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.018607999384403228
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,1024,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.019721600413322448
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1,8,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.036483201384544375
SGLang,0.5.10,NVIDIA GB300,gdn,fused_recurrent_gated_delta_rule,generation,2,1,2,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.006803199648857117
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,2048,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.029811200499534608
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,4096,16384,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.05078719854354859
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,8192,32768,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.09642879962921143
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,16384,65536,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.18297599554061889
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2,16,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.03562879860401154
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4,32,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.03556160032749176
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_update,generation,4,1,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.004985599964857102
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8,64,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.027340799570083618
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,4,32768,131072,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.35434880256652834
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16,128,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.028112000226974486
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,1,8,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03720960021018982
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,2,16,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.03751679956912994
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,4,32,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.035411199927330016
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,8,64,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.02712000012397766
SGLang,0.5.10,NVIDIA GB300,gdn,causal_conv1d_fn,context,8,16,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.028988799452781676
