framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,64,8,0.008966399729251862
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,64,4,0.0049727998673915865
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,64,4,0.008604799956083297
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,64,2,0.0046431999653577805
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,64,2,0.009491200000047684
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,64,1,0.0050592001527547835
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,64,1,0.008502399921417237
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,80,128,0.00875839963555336
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,80,128,0.023075200617313385
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,80,64,0.006745599955320358
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,4,16,0.008799999952316284
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,80,64,0.015337599813938141
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,80,32,0.012521600723266602
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,80,16,0.00655680000782013
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,80,16,0.009737599641084671
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,80,8,0.0051807999610900875
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,80,8,0.008931200206279754
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,80,4,0.005455999821424484
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,80,4,0.008787199854850769
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,80,2,0.005283199995756149
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,80,2,0.008483199775218964
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,80,1,0.0052512001246213915
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,80,1,0.00856959968805313
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,96,128,0.00873280018568039
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,96,128,0.026441600918769837
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,96,64,0.006774400174617767
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,96,64,0.017004799842834473
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,96,32,0.006534399837255478
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,96,32,0.012720000743865967
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,96,16,0.006499200314283371
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,96,16,0.010745599865913391
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,96,8,0.005375999957323074
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,fp8,96,8,0.00904960036277771
SGLang,0.5.10,NVIDIA GB300,mla_gen_pre,default,bfloat16,96,4,0.005427199974656105
