framework,version,device,op_name,kernel_source,allreduce_dtype,num_gpus,message_size,latency,backend
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,8192,0.0891055965423584,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,16384,0.04791071891784668,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,16384,0.07400896072387694,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,32768,0.0880300807952881,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,32768,0.10428447723388672,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,65536,0.1276204776763916,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,65536,0.11667263984680176,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,131072,0.23191328048706056,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,131072,0.21643360137939452,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,262144,0.44335231781005857,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,262144,0.4252547073364258,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,524288,0.6181321716308593,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,524288,0.6276918411254883,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,1048576,2.085568389892578,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,1048576,2.0997021484375002,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,2097152,4.149314270019532,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,2097152,4.128128967285156,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,4194304,8.271397705078126,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,4194304,8.231484374999999,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,8388608,15.773975830078125,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,8388608,15.542081298828126,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,16777216,30.421403808593748,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,16777216,29.4737744140625,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,33554432,60.86767578125,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,33554432,59.706728515625,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,67108864,122.044267578125,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,67108864,121.71607421875001,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,134217728,243.8991796875,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,134217728,243.2005078125,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,268435456,486.4581640625,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,268435456,486.58500000000004,sglang_eager
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_graph,bfloat16,8,536870912,973.365,sglang_graph
SGLang,0.5.10,NVIDIA L40S,all_reduce,SGLang_CustomAllReduce_eager,bfloat16,8,536870912,972.66734375,sglang_eager
