framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,bfloat16,7,0.3266832113265991
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,fp8,1023,0.8179727554321289
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,fp8,7,0.30697920322418215
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,bfloat16,15,0.344923210144043
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,15,0.17333120107650757
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,bfloat16,31,0.34518558979034425
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,fp8,15,0.3231215953826904
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,bfloat16,63,0.35647680759429934
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,128,1,64,64,128,1,bfloat16,bfloat16,63,0.1869104027748108
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,fp8,31,0.33062400817871096
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,fp8,63,0.33686399459838867
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,bfloat16,127,0.41976318359375
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,fp8,127,0.42292799949646
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,fp8,1,0.6045968055725097
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,bfloat16,1,0.6754464149475098
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,bfloat16,3,0.6755472183227539
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,bfloat16,255,0.7483376026153564
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,256,1,64,64,128,1,bfloat16,fp8,255,0.6030079841613769
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,fp8,3,0.614521598815918
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,bfloat16,7,0.6706143856048584
SGLang,0.5.10,NVIDIA H100 80GB HBM3,generation_attention,flash_attention,512,1,64,64,128,1,bfloat16,fp8,7,0.6229968070983887
