framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,128,1.1077887535095214
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,128,0.02902719974517822
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,8,0.13070399761199952
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,2,0.00838399976491928
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,48,32,0.00557439997792244
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,32,0.008723200112581254
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,16,0.008220800012350083
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,8,0.009033600240945816
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1,4,0.007731200009584427
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,16,0.028003200888633728
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,384,128,0.033024001121521
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,160,64,0.024035200476646423
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,4,0.009033600240945816
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,96,2,0.004553600028157234
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,96,16,0.010329599678516387
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1,64,0.005062400177121162
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8,4,0.008150400221347808
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,1,0.004992000013589859
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,192,8,0.010476800054311753
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,128,3.396815872192383
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,8,0.009084799885749817
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,128,64,0.02143999934196472
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16,2,0.008508799970149994
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,16,0.007052800059318543
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1024,16,0.00788159966468811
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,32,2,0.004454400017857551
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,512,16,0.0208639994263649
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,8,0.027670401334762573
SGLang,0.5.10,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2,32,0.0080704003572464
