framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,4,power_law_1.01,0.29590143203735353
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,4,power_law_1.02,0.3016140747070312
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,4,power_law_1.2,0.2681119918823242
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_0.6,0.40342464447021487
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_0.8,0.40033023834228515
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.01,0.3932396697998047
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.02,0.3905548858642578
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.2,0.3676083374023437
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.6,0.43667518615722656
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.8,0.4342540740966797
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.01,0.41235710144042964
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.02,0.41628864288330075
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.2,0.4240019226074219
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_0.6,0.45574977874755856
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_0.8,0.4530688095092773
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.01,0.4225593566894531
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.02,0.43653823852539064
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.2,0.4269375991821289
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_0.6,0.4552511978149414
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_0.8,0.4601958465576172
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_1.01,0.4580928039550781
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_1.02,0.42997825622558594
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_1.2,0.4666304016113282
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,16,uniform,0.08441280126571656
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,16,uniform,0.13825279474258423
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,16,uniform,0.13761600255966186
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,uniform,0.14012479782104492
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,uniform,0.13974720239639282
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,uniform,0.14019839763641356
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,uniform,0.14043840169906616
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,uniform,0.14140479564666747
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,16,power_law_0.6,0.11295488357543945
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,16,power_law_0.8,0.10436351776123047
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,16,power_law_1.01,0.09219264030456543
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,16,power_law_1.02,0.0963871955871582
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,16,power_law_1.2,0.10301312446594238
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,16,power_law_0.6,0.1186246395111084
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,16,power_law_0.8,0.11532544136047362
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,16,power_law_1.01,0.11147135734558104
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,16,power_law_1.02,0.11391424179077148
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,16,power_law_1.2,0.11254079818725586
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,16,power_law_0.6,0.12919615745544433
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,16,power_law_0.8,0.12974592208862307
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,16,power_law_1.01,0.1211564826965332
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,16,power_law_1.02,0.1251795196533203
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,16,power_law_1.2,0.12230976104736328
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,power_law_0.6,0.13052736282348634
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,power_law_0.8,0.12864959716796875
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,power_law_1.01,0.12682432174682617
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,power_law_1.02,0.1291750431060791
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,16,power_law_1.2,0.1274841594696045
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.6,0.1328275203704834
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.8,0.13302656173706057
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.01,0.1264128017425537
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.02,0.13025471687316895
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.2,0.12824511528015137
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_0.6,0.13718079566955566
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_0.8,0.13237695693969725
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_1.01,0.12793408393859865
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_1.02,0.1286841583251953
SGLang,0.5.10,NVIDIA GB200,moe_generation,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_1.2,0.12912320137023925
