framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,4096,64,0.3106656074523926
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,4096,16,0.08312000036239624
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,4096,8,0.05108479857444763
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,4096,128,0.735103988647461
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,4096,4,0.028300800919532777
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,4096,2,0.01754239946603775
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,4096,1,0.011436799913644791
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,6144,64,0.459168004989624
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1536,64,0.1233407974243164
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,6144,32,0.233404803276062
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,6144,16,0.12095999717712402
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,6144,8,0.06100800037384033
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,6144,128,0.9171263694763183
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,6144,4,0.03364799916744232
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,6144,1,0.01173119992017746
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,6144,2,0.019542400538921357
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,8192,32,0.3052095890045166
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,8192,16,0.1564255952835083
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,8192,64,0.6102848052978516
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,8192,4,0.04179840087890625
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,8192,8,0.08182079792022705
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,8192,2,0.02423679977655411
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,2048,4,0.017459200322628023
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,8192,128,1.2148703575134276
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1536,8,0.02295680046081543
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,3072,2,0.013964800536632538
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,1024,32,0.04450879991054535
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_pre,default,bfloat16,8192,1,0.020028799772262573
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,1,128,0.011817599833011627
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,1,2,0.010857599973678588
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,1,1,0.010175999999046326
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,1,64,0.009151999652385712
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,2,128,0.013043199479579926
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,2,64,0.00968960002064705
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,2,16,0.007148800045251846
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,2,8,0.007100799679756164
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,2,4,0.00703359991312027
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,2,2,0.007254400104284286
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,2,1,0.006963200122117996
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,4,128,0.01279039978981018
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,4,64,0.009657599776983262
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,4,16,0.0072512000799179075
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,4,8,0.007065600156784058
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,4,4,0.00716480016708374
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,4,2,0.007065600156784058
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,8,128,0.012828800082206725
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,8,64,0.00968639999628067
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,8,32,0.0072672002017498015
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,8,16,0.007091200351715088
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,8,8,0.0069920003414154054
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,8,4,0.006982400268316269
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,8,2,0.007001599669456482
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,1,32,0.007340800017118454
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,8,1,0.006911999732255936
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,16,128,0.01268479973077774
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,16,64,0.009545599669218063
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,16,32,0.007084800302982331
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,16,16,0.007107199728488922
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,1,16,0.006870400160551071
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,16,8,0.006966400146484375
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,16,4,0.0071103997528553006
SGLang,0.5.10,NVIDIA A100-SXM4-80GB,mla_gen_post,default,bfloat16,16,2,0.006982400268316269
